,Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
1373,Anopheles quadrimaculatus,9,Grassfarm Rd.,27.627967,-82.496833,7
1374,Anopheles quadrimaculatus,1,Church,27.600978,-82.529357,7
1375,Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,7
1376,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,7
1377,Anopheles quadrimaculatus,41,Parrish,27.57505,-82.419667,7
1378,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,7
1379,Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,7
1380,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,7
1381,Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,7
1382,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
1383,Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,7
1384,Anopheles quadrimaculatus,15,Braden Pines,27.43889,-82.43865,7
1385,Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,7
1386,Anopheles quadrimaculatus,16,Sandy Baptist,27.272953,-82.116503,7
1387,Anopheles quadrimaculatus,8,Thousand Oaks,27.564989,-82.480332,7
1388,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,7
1389,Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,7
1390,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,7
1391,Anopheles quadrimaculatus,2,Parrish,27.57484,-82.419638,7
1392,Anopheles quadrimaculatus,12,Erie Rd.,27.574079,-82.5041,7
1393,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,7
1394,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
1395,Anopheles quadrimaculatus,15,Rye Rd,27.484586,-82.40161,7
1396,Anopheles quadrimaculatus,11,Waterline Rd,27.4894,-82.361667,7
1397,Anopheles quadrimaculatus,8,Wauchula Rd.,27.426958,-82.133258,7
1398,Anopheles quadrimaculatus,18,Erie Rd.,27.574079,-82.5041,7
1399,Anopheles quadrimaculatus,17,Thousand Oaks,27.564989,-82.480332,7
1400,Anopheles quadrimaculatus,1,Shiver,27.569469,-82.593177,7
1401,Anopheles quadrimaculatus,4,Waterline Rd,27.4894,-82.361667,7
1402,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,7
1403,Anopheles quadrimaculatus,8,Race Track,27.474551,-82.324001,7
1404,Anopheles quadrimaculatus,5,Mossy Hammock,27.286571,-82.23038,7
1405,Anopheles quadrimaculatus,4,Carrs,27.554018,-82.545481,7
1406,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,7
1407,Anopheles quadrimaculatus,11,Lakewood Ranch,27.419517,-82.4262,7
1408,Anopheles quadrimaculatus,8,Wauchula Rd.,27.426958,-82.133258,7
1409,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,7
1410,Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,7
1411,Anopheles quadrimaculatus,8,Braden River Park,27.44893,-82.498664,7
1412,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
1413,Anopheles quadrimaculatus,8,Grassfarm Rd.,27.627967,-82.496833,7
1414,Anopheles quadrimaculatus,12,Port,27.640483,-82.552667,7
1415,Anopheles quadrimaculatus,11,Buffalo Creek Ball Park,27.578355,-82.483695,7
1416,Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,7
1417,Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,7
1418,Anopheles quadrimaculatus,15,Chapman Rd.,27.616367,-82.5353,7
1419,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,7
1420,Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,7
1421,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,7
1422,Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,7
1423,Anopheles quadrimaculatus,11,Parrish,27.57484,-82.419638,7
1424,Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,8
1425,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,8
1426,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,8
1427,Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,8
1428,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,8
1429,Anopheles quadrimaculatus,4,Highland Shores,27.516317,-82.537735,8
1430,Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,8
1431,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
1432,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,8
1433,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,8
1434,Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,8
1435,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,8
1436,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,8
1437,Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,8
1438,Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,8
1439,Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,8
1440,Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,8
1441,Anopheles quadrimaculatus,4,Bunker Hill Church,27.591467,-82.19985,8
1442,Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,8
1443,Anopheles quadrimaculatus,4,Lakewood Ranch HS,27.44242,-82.43578,8
1444,Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,8
1445,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,8
1446,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
1447,Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,8
1448,Anopheles quadrimaculatus,234,Parrish,27.57505,-82.419667,8
1449,Anopheles quadrimaculatus,15,Buffalo Creek Ball Park,27.578355,-82.483695,8
1450,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,8
1451,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,8
1452,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,8
1453,Anopheles quadrimaculatus,4,Highland Shores,27.516317,-82.537735,8
1454,Anopheles quadrimaculatus,1,Fulwood,27.475085,-82.551283,8
1455,Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,8
1456,Anopheles quadrimaculatus,6,Palm-Aire,27.406663,-82.504054,8
1457,Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,8
1458,Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,8
1459,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,8
1460,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
1461,Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,8
1462,Anopheles quadrimaculatus,5,Erie Rd.,27.574079,-82.5041,8
1463,Anopheles quadrimaculatus,15,Chapman Rd.,27.616367,-82.5353,8
1464,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,8
1465,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,8
1466,Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,8
1467,Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,8
1468,Anopheles quadrimaculatus,9,Parrish/Britt Rd.,27.564967,-82.424886,8
1469,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,8
1470,Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,8
1471,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,8
1472,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,8
1473,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,8
1474,Anopheles quadrimaculatus,3,Bolleteries Soccer field,27.447151,-82.62052,8
1475,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,8
1476,Anopheles quadrimaculatus,5,Palm-Aire,27.406663,-82.504054,8
1477,Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,8
1478,Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,8
1479,Anopheles quadrimaculatus,5,Magnolia Manor,27.481256,-82.48042,8
1480,Anopheles quadrimaculatus,18,Lakewood Ranch,27.419517,-82.4262,8
1481,Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,8
1482,Anopheles quadrimaculatus,20,Braden Pines,27.43889,-82.43865,8
1483,Anopheles quadrimaculatus,2,Apple,27.41218,-82.28757,8
1484,Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,8
1485,Anopheles quadrimaculatus,12,Bunker Hill Church,27.591467,-82.19985,8
1486,Anopheles quadrimaculatus,48,Bradley Rd.,27.60315,-82.098133,8
1487,Anopheles quadrimaculatus,7,Braden River Park,27.44893,-82.498664,8
1488,Anopheles quadrimaculatus,9,Lakewood Ranch HS,27.44242,-82.43578,8
1489,Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,8
1490,Anopheles quadrimaculatus,7,Frog Creek,27.590917,-82.548,8
1491,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,8
1492,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,8
1493,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,8
1494,Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,8
1495,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,8
1496,Anopheles quadrimaculatus,8,Magnolia Manor,27.481256,-82.48042,8
1497,Anopheles quadrimaculatus,4,Soccer Field,27.426485,-82.376623,8
1498,Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,8
1499,Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,8
1500,Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,8
1501,Anopheles quadrimaculatus,5,Jamie's Way,27.46357,-82.30379,8
1502,Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,8
1503,Anopheles quadrimaculatus,1,Gopher Hill,27.40805,-82.260329,8
1504,Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,8
1505,Anopheles quadrimaculatus,21,Singletary Rd,27.34712,-82.243525,8
1506,Anopheles quadrimaculatus,10,Erie Rd.,27.574079,-82.5041,8
1507,Anopheles quadrimaculatus,15,Thousand Oaks,27.564989,-82.480332,8
1508,Anopheles quadrimaculatus,36,Bradley Rd.,27.60315,-82.098133,8
1509,Anopheles quadrimaculatus,30,Carlton Rd.,27.613375,-82.123478,8
1510,Anopheles quadrimaculatus,3,Keentown,27.570935,-82.137841,8
1511,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,8
1512,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,8
1513,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,8
1514,Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,8
1515,Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,9
1516,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,9
1517,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
1518,Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,9
1519,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,9
1520,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,9
1521,Anopheles quadrimaculatus,1,Magnolia Manor,27.481256,-82.48042,9
1522,Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,9
1523,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,9
1524,Anopheles quadrimaculatus,26,Braden Pines,27.43889,-82.43865,9
1525,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,9
1526,Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,9
1527,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,9
1528,Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,9
1529,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,9
1530,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,9
1531,Anopheles quadrimaculatus,6,Keentown,27.570935,-82.137841,9
1532,Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,9
1533,Anopheles quadrimaculatus,4,Braden River Park,27.44893,-82.498664,9
1534,Anopheles quadrimaculatus,4,Lakewood Ranch HS,27.44242,-82.43578,9
1535,Anopheles quadrimaculatus,7,Parrish,27.57484,-82.419638,9
1536,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,9
1537,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,9
1538,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
1539,Anopheles quadrimaculatus,3,Mote Ranch,27.4197,-82.47982,9
1540,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,9
1541,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,9
1542,Anopheles quadrimaculatus,6,Buffalo Creek Ball Park,27.578355,-82.483695,9
1543,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,9
1544,Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,9
1545,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,9
1546,Anopheles quadrimaculatus,18,Frog Creek,27.590917,-82.548,9
1547,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,9
1548,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
1549,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,9
1550,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,9
1551,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
1552,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,9
1553,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,9
1554,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,9
1555,Anopheles quadrimaculatus,3,Mossy Hammock,27.286571,-82.23038,9
1556,Anopheles quadrimaculatus,1,Parrish,27.57484,-82.419638,9
1557,Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,9
1558,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,9
1559,Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,9
1560,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,9
1561,Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,9
1562,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,9
1563,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
1564,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,9
1565,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
1566,Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,9
1567,Anopheles quadrimaculatus,37,Lakewood Ranch,27.419517,-82.4262,9
1568,Anopheles quadrimaculatus,9,Braden Pines,27.43889,-82.43865,9
1569,Anopheles quadrimaculatus,5,Erie Rd.,27.574079,-82.5041,9
1570,Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,9
1571,Anopheles quadrimaculatus,4,Parrish,27.57505,-82.419667,9
1572,Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,9
1573,Anopheles quadrimaculatus,5,Keentown,27.570935,-82.137841,9
1574,Anopheles quadrimaculatus,2,Braden River Park,27.44893,-82.498664,9
1575,Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,9
1576,Anopheles quadrimaculatus,5,Parrish/Britt Rd.,27.564967,-82.424886,9
1577,Anopheles quadrimaculatus,11,Thousand Oaks,27.564989,-82.480332,9
1578,Anopheles quadrimaculatus,10,Parrish,27.57505,-82.419667,9
1579,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,9
1580,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,9
1581,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,9
1582,Anopheles quadrimaculatus,9,Parrish,27.57505,-82.419667,9
1583,Anopheles quadrimaculatus,63,Bradley Rd.,27.60315,-82.098133,9
1584,Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,9
1585,Anopheles quadrimaculatus,1,Chapman Rd.,27.616367,-82.5353,9
1586,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,9
1587,Anopheles quadrimaculatus,49,Grassfarm Rd.,27.627967,-82.496833,9
1588,Anopheles quadrimaculatus,3,Parrish,27.57484,-82.419638,9
1589,Anopheles quadrimaculatus,72,Bradley Rd.,27.60315,-82.098133,9
1590,Anopheles quadrimaculatus,11,Parrish/Britt Rd.,27.564967,-82.424886,9
1591,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,9
1592,Anopheles quadrimaculatus,1,Samoset,27.46947,-82.52402,9
1593,Anopheles quadrimaculatus,103,Port,27.640483,-82.552667,10
1594,Anopheles quadrimaculatus,244,Grassfarm Rd.,27.627967,-82.496833,10
1595,Anopheles quadrimaculatus,12,Carrs,27.554018,-82.545481,10
1596,Anopheles quadrimaculatus,2,Mullins,27.439449,-82.548928,10
1597,Anopheles quadrimaculatus,15,Palm-Aire,27.406663,-82.504054,10
1598,Anopheles quadrimaculatus,53,Parrish,27.57505,-82.419667,10
1599,Anopheles quadrimaculatus,193,Port,27.640483,-82.552667,10
1600,Anopheles quadrimaculatus,8,Fielding,27.529167,-82.588117,10
1601,Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
1602,Anopheles quadrimaculatus,10,Tallevast,27.4266,-82.52471,10
1603,Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,10
1604,Anopheles quadrimaculatus,11,Parrish/Britt Rd.,27.564967,-82.424886,10
1605,Anopheles quadrimaculatus,42,Thousand Oaks,27.564989,-82.480332,10
1606,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
1607,Anopheles quadrimaculatus,53,Gopher Hill,27.40805,-82.260329,10
1608,Anopheles quadrimaculatus,12,Parrish/Britt Rd.,27.564967,-82.424886,10
1609,Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,10
1610,Anopheles quadrimaculatus,37,French,27.603067,-82.535717,10
1611,Anopheles quadrimaculatus,7,Highland Shores,27.516317,-82.537735,10
1612,Anopheles quadrimaculatus,16,Palm-Aire,27.406663,-82.504054,10
1613,Anopheles quadrimaculatus,16,Tallevast,27.4266,-82.52471,10
1614,Anopheles quadrimaculatus,12,Rye Rd,27.484586,-82.40161,10
1615,Anopheles quadrimaculatus,8,Braden Pines,27.43889,-82.43865,10
1616,Anopheles quadrimaculatus,67,Sandy Baptist,27.272953,-82.116503,10
1617,Anopheles quadrimaculatus,16,Thousand Oaks,27.564989,-82.480332,10
1618,Anopheles quadrimaculatus,4,Parrish/Britt Rd.,27.564967,-82.424886,10
1619,Anopheles quadrimaculatus,10,Bradley Rd.,27.60315,-82.098133,10
1620,Anopheles quadrimaculatus,192,Carlton Rd.,27.613375,-82.123478,10
1621,Anopheles quadrimaculatus,10,Palmetto Ball Park,27.531,-82.58235,10
1622,Anopheles quadrimaculatus,24,Braden River Park,27.44893,-82.498664,10
1623,Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,10
1624,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
1625,Anopheles quadrimaculatus,5,Bradley Rd.,27.60315,-82.098133,10
1626,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
1627,Anopheles quadrimaculatus,50,Grassfarm Rd.,27.627967,-82.496833,10
1628,Anopheles quadrimaculatus,117,Chapman Rd.,27.616367,-82.5353,10
1629,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
1630,Anopheles quadrimaculatus,46,Grassfarm Rd.,27.627967,-82.496833,10
1631,Anopheles quadrimaculatus,11,Parrish,27.57505,-82.419667,10
1632,Anopheles quadrimaculatus,62,Grassfarm Rd.,27.627967,-82.496833,10
1633,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,10
1634,Anopheles quadrimaculatus,11,Highland Shores,27.516317,-82.537735,10
1635,Anopheles quadrimaculatus,24,Carrs,27.554018,-82.545481,10
1636,Anopheles quadrimaculatus,10,Samoset,27.46947,-82.52402,10
1637,Anopheles quadrimaculatus,15,Mote Ranch,27.4197,-82.47982,10
1638,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,10
1639,Anopheles quadrimaculatus,32,Lakewood Ranch,27.419517,-82.4262,10
1640,Anopheles quadrimaculatus,7,Rye Rd,27.484586,-82.40161,10
1641,Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,10
1642,Anopheles quadrimaculatus,12,Myakka,27.349733,-82.157581,10
1643,Anopheles quadrimaculatus,3,Sandy Baptist,27.272953,-82.116503,10
1644,Anopheles quadrimaculatus,1,Wauchula Rd.,27.426958,-82.133258,10
1645,Anopheles quadrimaculatus,4,Bunker Hill Church,27.591467,-82.19985,10
1646,Anopheles quadrimaculatus,10,Bradley Rd.,27.60315,-82.098133,10
1647,Anopheles quadrimaculatus,15,Palmetto Ball Park,27.531,-82.58235,10
1648,Anopheles quadrimaculatus,9,Lakewood Ranch HS,27.44242,-82.43578,10
1649,Anopheles quadrimaculatus,70,Chapman Rd.,27.616367,-82.5353,10
1650,Anopheles quadrimaculatus,14,Grassfarm Rd.,27.627967,-82.496833,10
1651,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,10
1652,Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,10
1653,Anopheles quadrimaculatus,88,Lakewood Ranch,27.419517,-82.4262,10
1654,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,10
1655,Anopheles quadrimaculatus,7,Braden Pines,27.43889,-82.43865,10
1656,Anopheles quadrimaculatus,10,Lakewood Ranch HS,27.44242,-82.43578,10
1657,Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,10
1658,Anopheles quadrimaculatus,9,Myakka,27.349733,-82.157581,10
1659,Anopheles quadrimaculatus,13,Chapman Rd.,27.616367,-82.5353,11
1660,Anopheles quadrimaculatus,8,Fielding,27.529167,-82.588117,11
1661,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,11
1662,Anopheles quadrimaculatus,3,Carrs,27.554018,-82.545481,11
1663,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,11
1664,Anopheles quadrimaculatus,16,Mote Ranch,27.4197,-82.47982,11
1665,Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,11
1666,Anopheles quadrimaculatus,3,Magnolia Manor,27.481256,-82.48042,11
1667,Anopheles quadrimaculatus,14,Lakewood Ranch,27.419517,-82.4262,11
1668,Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,11
1669,Anopheles quadrimaculatus,13,Braden Pines,27.43889,-82.43865,11
1670,Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,11
1671,Anopheles quadrimaculatus,1,Race Track,27.474551,-82.324001,11
1672,Anopheles quadrimaculatus,8,Myakka,27.349733,-82.157581,11
1673,Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,11
1674,Anopheles quadrimaculatus,17,Erie Rd.,27.574079,-82.5041,11
1675,Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,11
1676,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
1677,Anopheles quadrimaculatus,2,Bradley Rd.,27.60315,-82.098133,11
1678,Anopheles quadrimaculatus,10,Carlton Rd.,27.613375,-82.123478,11
1679,Anopheles quadrimaculatus,6,Palmetto Ball Park,27.531,-82.58235,11
1680,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
1681,Anopheles quadrimaculatus,6,Parrish,27.57484,-82.419638,11
1682,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
1683,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
1684,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
1685,Anopheles quadrimaculatus,13,Grassfarm Rd.,27.627967,-82.496833,11
1686,Anopheles quadrimaculatus,36,Port,27.640483,-82.552667,11
1687,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
1688,Anopheles quadrimaculatus,5,Myakka,27.349733,-82.157581,11
1689,Anopheles quadrimaculatus,8,Parrish,27.57505,-82.419667,11
1690,Anopheles quadrimaculatus,28,Palmetto Ball Park,27.531,-82.58235,11
1691,Anopheles quadrimaculatus,5,Mote Ranch,27.4197,-82.47982,11
1692,Anopheles quadrimaculatus,27,Lakewood Ranch,27.419517,-82.4262,11
1693,Anopheles quadrimaculatus,6,Chapman Rd.,27.616367,-82.5353,11
1694,Anopheles quadrimaculatus,9,French,27.603067,-82.535717,11
1695,Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,11
1696,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,11
1697,Anopheles quadrimaculatus,96,Grassfarm Rd.,27.627967,-82.496833,11
1698,Anopheles quadrimaculatus,1,Apple,27.41218,-82.28757,11
1699,Anopheles quadrimaculatus,3,Lakewood Ranch HS,27.44242,-82.43578,11
1700,Anopheles quadrimaculatus,1,Grassfarm Rd.,27.627967,-82.496833,11
1701,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
1702,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,11
1703,Anopheles quadrimaculatus,23,Myakka,27.349733,-82.157581,11
1704,Anopheles quadrimaculatus,8,French,27.603067,-82.535717,12
1705,Anopheles quadrimaculatus,2,Myakka,27.349733,-82.157581,12
1706,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
1707,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
1708,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
1709,Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,12
1710,Anopheles quadrimaculatus,8,Buffalo Creek Ball Park,27.578355,-82.483695,2
1711,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,3
1712,Anopheles quadrimaculatus,399,Port,27.640483,-82.552667,3
1713,Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,3
1714,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,3
1715,Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,3
1716,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,3
1717,Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,3
1718,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,3
1719,Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,3
1720,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,3
1721,Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,3
1722,Anopheles quadrimaculatus,9,Port,27.640483,-82.552667,4
